M,Rank,Lunar_Month,lunar_day,Source,colony_id,Tank,RO,Temp
M2,26,Nov,21,OL,O9,T3,NA,24.88727351
M2,27,Nov,22,OL,O9,T3,NA,24.97583004
M2,28,Nov,23,OL,O9,T3,NA,24.36263748
M3,1,Nov,26,IL,I1,T1,NA,24.39369558
M3,2,Nov,27,IL,I1,T1,11,24.42974382
M3,3,Nov,28,IL,I1,T1,14,24.63836187
M3,4,Nov,29,IL,I1,T1,2,24.71403339
M3,5,Nov,29,IL,I1,T1,1,24.12906869
M3,6,Dec,1,IL,I1,T1,5,23.83018107
M3,7,Dec,2,IL,I1,T1,2,24.04676846
M3,8,Dec,3,IL,I1,T1,4,24.14992304
M3,9,Dec,4,IL,I1,T1,0,24.17532067
M3,10,Dec,5,IL,I1,T1,0,24.08698758
M3,11,Dec,6,IL,I1,T1,NA,24.07440048
M3,12,Dec,7,IL,I1,T1,1,24.38885439
M3,13,Dec,8,IL,I1,T1,3,24.83766993
M3,14,Dec,9,IL,I1,T1,NA,24.96227471
M3,15,Dec,10,IL,I1,T1,NA,25.17625531
M3,16,Dec,11,IL,I1,T1,NA,24.62897741
M3,17,Dec,12,IL,I1,T1,NA,23.73581511
M3,18,Dec,13,IL,I1,T1,NA,22.95638353
M3,19,Dec,14,IL,I1,T1,NA,22.88570216
M3,20,Dec,15,IL,I1,T1,NA,23.36475652
M3,21,Dec,16,IL,I1,T1,NA,23.62409534
M3,22,Dec,17,IL,I1,T1,NA,23.98539707
M3,23,Dec,18,IL,I1,T1,NA,23.95217906
M3,24,Dec,19,IL,I1,T1,NA,24.4704843
M3,25,Dec,20,IL,I1,T1,NA,24.84683095
M3,26,Dec,21,IL,I1,T1,NA,25.10698905
M3,27,Dec,22,IL,I1,T1,NA,25.22071977
M3,28,Dec,23,IL,I1,T1,NA,25.40557875
M3,1,Nov,26,IL,I2,T1,NA,24.39369558
M3,2,Nov,27,IL,I2,T1,9,24.42974382
M3,3,Nov,28,IL,I2,T1,0,24.63836187
M3,4,Nov,29,IL,I2,T1,5,24.71403339
M3,5,Nov,29,IL,I2,T1,NA,24.12906869
M3,6,Dec,1,IL,I2,T1,0,23.83018107
M3,7,Dec,2,IL,I2,T1,0,24.04676846
M3,8,Dec,3,IL,I2,T1,3,24.14992304
M3,9,Dec,4,IL,I2,T1,1,24.17532067
M3,10,Dec,5,IL,I2,T1,0,24.08698758
M3,11,Dec,6,IL,I2,T1,0,24.07440048
M3,12,Dec,7,IL,I2,T1,0,24.38885439
M3,13,Dec,8,IL,I2,T1,0,24.83766993
M3,14,Dec,9,IL,I2,T1,0,24.96227471
M3,15,Dec,10,IL,I2,T1,NA,25.17625531
M3,16,Dec,11,IL,I2,T1,NA,24.62897741
M3,17,Dec,12,IL,I2,T1,NA,23.73581511
M3,18,Dec,13,IL,I2,T1,NA,22.95638353
M3,19,Dec,14,IL,I2,T1,NA,22.88570216
M3,20,Dec,15,IL,I2,T1,NA,23.36475652
M3,21,Dec,16,IL,I2,T1,NA,23.62409534
M3,22,Dec,17,IL,I2,T1,NA,23.98539707
M3,23,Dec,18,IL,I2,T1,NA,23.95217906
M3,24,Dec,19,IL,I2,T1,NA,24.4704843
M3,25,Dec,20,IL,I2,T1,NA,24.84683095
M3,26,Dec,21,IL,I2,T1,NA,25.10698905
M3,27,Dec,22,IL,I2,T1,NA,25.22071977
M3,28,Dec,23,IL,I2,T1,NA,25.40557875
M3,1,Nov,26,IL,I3,T1,NA,24.39369558
M3,2,Nov,27,IL,I3,T1,3,24.42974382
M3,3,Nov,28,IL,I3,T1,5,24.63836187
M3,4,Nov,29,IL,I3,T1,0,24.71403339
M3,5,Nov,29,IL,I3,T1,NA,24.12906869
M3,6,Dec,1,IL,I3,T1,0,23.83018107
M3,7,Dec,2,IL,I3,T1,3,24.04676846
M3,8,Dec,3,IL,I3,T1,1,24.14992304
M3,9,Dec,4,IL,I3,T1,7,24.17532067
M3,10,Dec,5,IL,I3,T1,0,24.08698758
M3,11,Dec,6,IL,I3,T1,0,24.07440048
M3,12,Dec,7,IL,I3,T1,0,24.38885439
M3,13,Dec,8,IL,I3,T1,0,24.83766993
M3,14,Dec,9,IL,I3,T1,0,24.96227471
M3,15,Dec,10,IL,I3,T1,NA,25.17625531
M3,16,Dec,11,IL,I3,T1,NA,24.62897741
M3,17,Dec,12,IL,I3,T1,NA,23.73581511
M3,18,Dec,13,IL,I3,T1,NA,22.95638353
M3,19,Dec,14,IL,I3,T1,NA,22.88570216
M3,20,Dec,15,IL,I3,T1,NA,23.36475652
M3,21,Dec,16,IL,I3,T1,NA,23.62409534
M3,22,Dec,17,IL,I3,T1,NA,23.98539707
M3,23,Dec,18,IL,I3,T1,NA,23.95217906
M3,24,Dec,19,IL,I3,T1,NA,24.4704843
M3,25,Dec,20,IL,I3,T1,NA,24.84683095
M3,26,Dec,21,IL,I3,T1,NA,25.10698905
M3,27,Dec,22,IL,I3,T1,NA,25.22071977
M3,28,Dec,23,IL,I3,T1,NA,25.40557875
M3,1,Nov,26,IL,I4,T2,NA,24.33128147
M3,2,Nov,27,IL,I4,T2,0,24.36829795
M3,3,Nov,28,IL,I4,T2,0,24.59866411
M3,4,Nov,29,IL,I4,T2,0,24.68841232
M3,5,Nov,29,IL,I4,T2,NA,24.02606306
M3,6,Dec,1,IL,I4,T2,0,23.77774726
M3,7,Dec,2,IL,I4,T2,0,23.94391179
M3,8,Dec,3,IL,I4,T2,0,24.0063259
M3,9,Dec,4,IL,I4,T2,9,24.10799089
M3,10,Dec,5,IL,I4,T2,0,23.98465227
M3,11,Dec,6,IL,I4,T2,0,23.95396657
M3,12,Dec,7,IL,I4,T2,0,24.2572485
M3,13,Dec,8,IL,I4,T2,0,24.81286814
M3,14,Dec,9,IL,I4,T2,0,24.92190664
M3,15,Dec,10,IL,I4,T2,NA,25.094253
M3,16,Dec,11,IL,I4,T2,NA,24.50139343
M3,17,Dec,12,IL,I4,T2,NA,23.64010851
M3,18,Dec,13,IL,I4,T2,NA,22.91236594
M3,19,Dec,14,IL,I4,T2,NA,22.85360135
M3,20,Dec,15,IL,I4,T2,NA,23.26145298
M3,21,Dec,16,IL,I4,T2,NA,23.56220259
M3,22,Dec,17,IL,I4,T2,NA,23.96923494
M3,23,Dec,18,IL,I4,T2,NA,23.93050542
M3,24,Dec,19,IL,I4,T2,NA,24.40851707
M3,25,Dec,20,IL,I4,T2,NA,24.76296665
M3,26,Dec,21,IL,I4,T2,NA,24.99013017
M3,27,Dec,22,IL,I4,T2,NA,25.16821148
M3,28,Dec,23,IL,I4,T2,NA,25.43149773
M3,1,Nov,26,IL,I5,T2,NA,24.33128147
M3,2,Nov,27,IL,I5,T2,0,24.36829795
M3,3,Nov,28,IL,I5,T2,0,24.59866411
M3,4,Nov,29,IL,I5,T2,0,24.68841232
M3,5,Nov,29,IL,I5,T2,NA,24.02606306
M3,6,Dec,1,IL,I5,T2,3,23.77774726
M3,7,Dec,2,IL,I5,T2,9,23.94391179
M3,8,Dec,3,IL,I5,T2,0,24.0063259
M3,9,Dec,4,IL,I5,T2,9,24.10799089
M3,10,Dec,5,IL,I5,T2,0,23.98465227
M3,11,Dec,6,IL,I5,T2,0,23.95396657
M3,12,Dec,7,IL,I5,T2,0,24.2572485
M3,13,Dec,8,IL,I5,T2,9,24.81286814
M3,14,Dec,9,IL,I5,T2,0,24.92190664
M3,15,Dec,10,IL,I5,T2,NA,25.094253
M3,16,Dec,11,IL,I5,T2,NA,24.50139343
M3,17,Dec,12,IL,I5,T2,NA,23.64010851
M3,18,Dec,13,IL,I5,T2,NA,22.91236594
M3,19,Dec,14,IL,I5,T2,NA,22.85360135
M3,20,Dec,15,IL,I5,T2,NA,23.26145298
M3,21,Dec,16,IL,I5,T2,NA,23.56220259
M3,22,Dec,17,IL,I5,T2,NA,23.96923494
M3,23,Dec,18,IL,I5,T2,NA,23.93050542
M3,24,Dec,19,IL,I5,T2,NA,24.40851707
M3,25,Dec,20,IL,I5,T2,NA,24.76296665
M3,26,Dec,21,IL,I5,T2,NA,24.99013017
M3,27,Dec,22,IL,I5,T2,NA,25.16821148
M3,28,Dec,23,IL,I5,T2,NA,25.43149773
M3,1,Nov,26,IL,I6,T2,NA,24.33128147
M3,2,Nov,27,IL,I6,T2,0,24.36829795
M3,3,Nov,28,IL,I6,T2,0,24.59866411
M3,4,Nov,29,IL,I6,T2,2,24.68841232
M3,5,Nov,29,IL,I6,T2,NA,24.02606306
M3,6,Dec,1,IL,I6,T2,15,23.77774726
M3,7,Dec,2,IL,I6,T2,24,23.94391179
M3,8,Dec,3,IL,I6,T2,1,24.0063259
M3,9,Dec,4,IL,I6,T2,0,24.10799089
M3,10,Dec,5,IL,I6,T2,0,23.98465227
M3,11,Dec,6,IL,I6,T2,0,23.95396657
M3,12,Dec,7,IL,I6,T2,0,24.2572485
M3,13,Dec,8,IL,I6,T2,0,24.81286814
M3,14,Dec,9,IL,I6,T2,0,24.92190664
M3,15,Dec,10,IL,I6,T2,NA,25.094253
M3,16,Dec,11,IL,I6,T2,NA,24.50139343
M3,17,Dec,12,IL,I6,T2,NA,23.64010851
M3,18,Dec,13,IL,I6,T2,NA,22.91236594
M3,19,Dec,14,IL,I6,T2,NA,22.85360135
M3,20,Dec,15,IL,I6,T2,NA,23.26145298
M3,21,Dec,16,IL,I6,T2,NA,23.56220259
M3,22,Dec,17,IL,I6,T2,NA,23.96923494
M3,23,Dec,18,IL,I6,T2,NA,23.93050542
M3,24,Dec,19,IL,I6,T2,NA,24.40851707
M3,25,Dec,20,IL,I6,T2,NA,24.76296665
M3,26,Dec,21,IL,I6,T2,NA,24.99013017
M3,27,Dec,22,IL,I6,T2,NA,25.16821148
M3,28,Dec,23,IL,I6,T2,NA,25.43149773
M3,1,Nov,26,IL,I7,T3,NA,24.2764643
M3,2,Nov,27,IL,I7,T3,0,24.27854974
M3,3,Nov,28,IL,I7,T3,0,24.517779
M3,4,Nov,29,IL,I7,T3,0,24.54042087
M3,5,Nov,29,IL,I7,T3,NA,23.90838491
M3,6,Dec,1,IL,I7,T3,0,23.67906147
M3,7,Dec,2,IL,I7,T3,13,23.85490838
M3,8,Dec,3,IL,I7,T3,0,24.00021856
M3,9,Dec,4,IL,I7,T3,0,24.09138189
M3,10,Dec,5,IL,I7,T3,0,24.00610246
M3,11,Dec,6,IL,I7,T3,0,23.88388104
M3,12,Dec,7,IL,I7,T3,0,24.13368644
M3,13,Dec,8,IL,I7,T3,0,24.58570462
M3,14,Dec,9,IL,I7,T3,0,24.72997208
M3,15,Dec,10,IL,I7,T3,NA,24.91304354
M3,16,Dec,11,IL,I7,T3,NA,24.3437196
M3,17,Dec,12,IL,I7,T3,NA,23.59907011
M3,18,Dec,13,IL,I7,T3,NA,22.78597365
M3,19,Dec,14,IL,I7,T3,NA,22.79625186
M3,20,Dec,15,IL,I7,T3,NA,23.1157704
M3,21,Dec,16,IL,I7,T3,NA,23.46895382
M3,22,Dec,17,IL,I7,T3,NA,23.8910311
M3,23,Dec,18,IL,I7,T3,NA,23.82437164
M3,24,Dec,19,IL,I7,T3,NA,24.2956801
M3,25,Dec,20,IL,I7,T3,NA,24.5850343
M3,26,Dec,21,IL,I7,T3,NA,24.81420878
M3,27,Dec,22,IL,I7,T3,NA,24.98350147
M3,28,Dec,23,IL,I7,T3,NA,25.25870449
M3,1,Nov,26,IL,I8,T3,NA,24.2764643
M3,2,Nov,27,IL,I8,T3,0,24.27854974
M3,3,Nov,28,IL,I8,T3,0,24.517779
M3,4,Nov,29,IL,I8,T3,0,24.54042087
M3,5,Nov,29,IL,I8,T3,NA,23.90838491
M3,6,Dec,1,IL,I8,T3,0,23.67906147
M3,7,Dec,2,IL,I8,T3,0,23.85490838
M3,8,Dec,3,IL,I8,T3,0,24.00021856
M3,9,Dec,4,IL,I8,T3,0,24.09138189
M3,10,Dec,5,IL,I8,T3,0,24.00610246
M3,11,Dec,6,IL,I8,T3,0,23.88388104
M3,12,Dec,7,IL,I8,T3,0,24.13368644
M3,13,Dec,8,IL,I8,T3,0,24.58570462
M3,14,Dec,9,IL,I8,T3,0,24.72997208
M3,15,Dec,10,IL,I8,T3,NA,24.91304354
M3,16,Dec,11,IL,I8,T3,NA,24.3437196
M3,17,Dec,12,IL,I8,T3,NA,23.59907011
M3,18,Dec,13,IL,I8,T3,NA,22.78597365
M3,19,Dec,14,IL,I8,T3,NA,22.79625186
M3,20,Dec,15,IL,I8,T3,NA,23.1157704
M3,21,Dec,16,IL,I8,T3,NA,23.46895382
M3,22,Dec,17,IL,I8,T3,NA,23.8910311
M3,23,Dec,18,IL,I8,T3,NA,23.82437164
M3,24,Dec,19,IL,I8,T3,NA,24.2956801
M3,25,Dec,20,IL,I8,T3,NA,24.5850343
M3,26,Dec,21,IL,I8,T3,NA,24.81420878
M3,27,Dec,22,IL,I8,T3,NA,24.98350147
M3,28,Dec,23,IL,I8,T3,NA,25.25870449
M3,1,Nov,26,IL,I9,T3,NA,24.2764643
M3,2,Nov,27,IL,I9,T3,0,24.27854974
M3,3,Nov,28,IL,I9,T3,0,24.517779
M3,4,Nov,29,IL,I9,T3,0,24.54042087
M3,5,Nov,29,IL,I9,T3,NA,23.90838491
M3,6,Dec,1,IL,I9,T3,0,23.67906147
M3,7,Dec,2,IL,I9,T3,0,23.85490838
M3,8,Dec,3,IL,I9,T3,0,24.00021856
M3,9,Dec,4,IL,I9,T3,0,24.09138189
M3,10,Dec,5,IL,I9,T3,0,24.00610246
M3,11,Dec,6,IL,I9,T3,0,23.88388104
M3,12,Dec,7,IL,I9,T3,0,24.13368644
M3,13,Dec,8,IL,I9,T3,0,24.58570462
M3,14,Dec,9,IL,I9,T3,0,24.72997208
M3,15,Dec,10,IL,I9,T3,NA,24.91304354
M3,16,Dec,11,IL,I9,T3,NA,24.3437196
M3,17,Dec,12,IL,I9,T3,NA,23.59907011
M3,18,Dec,13,IL,I9,T3,NA,22.78597365
M3,19,Dec,14,IL,I9,T3,NA,22.79625186
M3,20,Dec,15,IL,I9,T3,NA,23.1157704
M3,21,Dec,16,IL,I9,T3,NA,23.46895382
M3,22,Dec,17,IL,I9,T3,NA,23.8910311
M3,23,Dec,18,IL,I9,T3,NA,23.82437164
M3,24,Dec,19,IL,I9,T3,NA,24.2956801
M3,25,Dec,20,IL,I9,T3,NA,24.5850343
M3,26,Dec,21,IL,I9,T3,NA,24.81420878
M3,27,Dec,22,IL,I9,T3,NA,24.98350147
M3,28,Dec,23,IL,I9,T3,NA,25.25870449
M3,1,Nov,26,OL,O1,T1,NA,24.39369558
M3,2,Nov,27,OL,O1,T1,51,24.42974382
M3,3,Nov,28,OL,O1,T1,3,24.63836187
M3,4,Nov,29,OL,O1,T1,44,24.71403339
M3,5,Nov,29,OL,O1,T1,NA,24.12906869
M3,6,Dec,1,OL,O1,T1,5,23.83018107
M3,7,Dec,2,OL,O1,T1,4,24.04676846
M3,8,Dec,3,OL,O1,T1,0,24.14992304
M3,9,Dec,4,OL,O1,T1,4,24.17532067
M3,10,Dec,5,OL,O1,T1,0,24.08698758
M3,11,Dec,6,OL,O1,T1,0,24.07440048
M3,12,Dec,7,OL,O1,T1,0,24.38885439
M3,13,Dec,8,OL,O1,T1,0,24.83766993
M3,14,Dec,9,OL,O1,T1,0,24.96227471
M3,15,Dec,10,OL,O1,T1,NA,25.17625531
M3,16,Dec,11,OL,O1,T1,NA,24.62897741
M3,17,Dec,12,OL,O1,T1,NA,23.73581511
M3,18,Dec,13,OL,O1,T1,NA,22.95638353
M3,19,Dec,14,OL,O1,T1,NA,22.88570216
M3,20,Dec,15,OL,O1,T1,NA,23.36475652
M3,21,Dec,16,OL,O1,T1,NA,23.62409534
M3,22,Dec,17,OL,O1,T1,NA,23.98539707
M3,23,Dec,18,OL,O1,T1,NA,23.95217906
M3,24,Dec,19,OL,O1,T1,NA,24.4704843
M3,25,Dec,20,OL,O1,T1,NA,24.84683095
M3,26,Dec,21,OL,O1,T1,NA,25.10698905
M3,27,Dec,22,OL,O1,T1,NA,25.22071977
M3,28,Dec,23,OL,O1,T1,NA,25.40557875
M3,1,Nov,26,OL,O2,T1,NA,24.39369558
M3,2,Nov,27,OL,O2,T1,0,24.42974382
M3,3,Nov,28,OL,O2,T1,11,24.63836187
M3,4,Nov,29,OL,O2,T1,119,24.71403339
M3,5,Nov,29,OL,O2,T1,NA,24.12906869
M3,6,Dec,1,OL,O2,T1,4,23.83018107
M3,7,Dec,2,OL,O2,T1,1,24.04676846
M3,8,Dec,3,OL,O2,T1,2,24.14992304
M3,9,Dec,4,OL,O2,T1,3,24.17532067
M3,10,Dec,5,OL,O2,T1,0,24.08698758
M3,11,Dec,6,OL,O2,T1,0,24.07440048
M3,12,Dec,7,OL,O2,T1,0,24.38885439
M3,13,Dec,8,OL,O2,T1,6,24.83766993
M3,14,Dec,9,OL,O2,T1,0,24.96227471
M3,15,Dec,10,OL,O2,T1,NA,25.17625531
M3,16,Dec,11,OL,O2,T1,NA,24.62897741
M3,17,Dec,12,OL,O2,T1,NA,23.73581511
M3,18,Dec,13,OL,O2,T1,NA,22.95638353
M3,19,Dec,14,OL,O2,T1,NA,22.88570216
M3,20,Dec,15,OL,O2,T1,NA,23.36475652
M3,21,Dec,16,OL,O2,T1,NA,23.62409534
M3,22,Dec,17,OL,O2,T1,NA,23.98539707
M3,23,Dec,18,OL,O2,T1,NA,23.95217906
M3,24,Dec,19,OL,O2,T1,NA,24.4704843
M3,25,Dec,20,OL,O2,T1,NA,24.84683095
M3,26,Dec,21,OL,O2,T1,NA,25.10698905
M3,27,Dec,22,OL,O2,T1,NA,25.22071977
M3,28,Dec,23,OL,O2,T1,NA,25.40557875
M3,1,Nov,26,OL,O3,T1,NA,24.39369558
M3,2,Nov,27,OL,O3,T1,9,24.42974382
M3,3,Nov,28,OL,O3,T1,11,24.63836187
M3,4,Nov,29,OL,O3,T1,61,24.71403339
M3,5,Nov,29,OL,O3,T1,NA,24.12906869
M3,6,Dec,1,OL,O3,T1,11,23.83018107
M3,7,Dec,2,OL,O3,T1,11,24.04676846
M3,8,Dec,3,OL,O3,T1,0,24.14992304
M3,9,Dec,4,OL,O3,T1,14,24.17532067
M3,10,Dec,5,OL,O3,T1,0,24.08698758
M3,11,Dec,6,OL,O3,T1,0,24.07440048
M3,12,Dec,7,OL,O3,T1,0,24.38885439
M3,13,Dec,8,OL,O3,T1,3,24.83766993
M3,14,Dec,9,OL,O3,T1,0,24.96227471
M3,15,Dec,10,OL,O3,T1,NA,25.17625531
M3,16,Dec,11,OL,O3,T1,NA,24.62897741
M3,17,Dec,12,OL,O3,T1,NA,23.73581511
M3,18,Dec,13,OL,O3,T1,NA,22.95638353
M3,19,Dec,14,OL,O3,T1,NA,22.88570216
M3,20,Dec,15,OL,O3,T1,NA,23.36475652
M3,21,Dec,16,OL,O3,T1,NA,23.62409534
M3,22,Dec,17,OL,O3,T1,NA,23.98539707
M3,23,Dec,18,OL,O3,T1,NA,23.95217906
M3,24,Dec,19,OL,O3,T1,NA,24.4704843
M3,25,Dec,20,OL,O3,T1,NA,24.84683095
M3,26,Dec,21,OL,O3,T1,NA,25.10698905
M3,27,Dec,22,OL,O3,T1,NA,25.22071977
M3,28,Dec,23,OL,O3,T1,NA,25.40557875
M3,1,Nov,26,OL,O4,T2,NA,24.33128147
M3,2,Nov,27,OL,O4,T2,1,24.36829795
M3,3,Nov,28,OL,O4,T2,5,24.59866411
M3,4,Nov,29,OL,O4,T2,5,24.68841232
M3,5,Nov,29,OL,O4,T2,NA,24.02606306
M3,6,Dec,1,OL,O4,T2,7,23.77774726
M3,7,Dec,2,OL,O4,T2,12,23.94391179
M3,8,Dec,3,OL,O4,T2,24,24.0063259
M3,9,Dec,4,OL,O4,T2,6,24.10799089
M3,10,Dec,5,OL,O4,T2,0,23.98465227
M3,11,Dec,6,OL,O4,T2,0,23.95396657
M3,12,Dec,7,OL,O4,T2,0,24.2572485
M3,13,Dec,8,OL,O4,T2,0,24.81286814
M3,14,Dec,9,OL,O4,T2,1,24.92190664
M3,15,Dec,10,OL,O4,T2,NA,25.094253
M3,16,Dec,11,OL,O4,T2,NA,24.50139343
M3,17,Dec,12,OL,O4,T2,NA,23.64010851
M3,18,Dec,13,OL,O4,T2,NA,22.91236594
M3,19,Dec,14,OL,O4,T2,NA,22.85360135
M3,20,Dec,15,OL,O4,T2,NA,23.26145298
M3,21,Dec,16,OL,O4,T2,NA,23.56220259
M3,22,Dec,17,OL,O4,T2,NA,23.96923494
M3,23,Dec,18,OL,O4,T2,NA,23.93050542
M3,24,Dec,19,OL,O4,T2,NA,24.40851707
M3,25,Dec,20,OL,O4,T2,NA,24.76296665
M3,26,Dec,21,OL,O4,T2,NA,24.99013017
M3,27,Dec,22,OL,O4,T2,NA,25.16821148
M3,28,Dec,23,OL,O4,T2,NA,25.43149773
M3,1,Nov,26,OL,O5,T2,NA,24.33128147
M3,2,Nov,27,OL,O5,T2,0,24.36829795
M3,3,Nov,28,OL,O5,T2,0,24.59866411
M3,4,Nov,29,OL,O5,T2,9,24.68841232
M3,5,Nov,29,OL,O5,T2,NA,24.02606306
M3,6,Dec,1,OL,O5,T2,20,23.77774726
M3,7,Dec,2,OL,O5,T2,5,23.94391179
M3,8,Dec,3,OL,O5,T2,18,24.0063259
M3,9,Dec,4,OL,O5,T2,8,24.10799089
M3,10,Dec,5,OL,O5,T2,0,23.98465227
M3,11,Dec,6,OL,O5,T2,0,23.95396657
M3,12,Dec,7,OL,O5,T2,0,24.2572485
M3,13,Dec,8,OL,O5,T2,0,24.81286814
M3,14,Dec,9,OL,O5,T2,0,24.92190664
M3,15,Dec,10,OL,O5,T2,NA,25.094253
M3,16,Dec,11,OL,O5,T2,NA,24.50139343
M3,17,Dec,12,OL,O5,T2,NA,23.64010851
M3,18,Dec,13,OL,O5,T2,NA,22.91236594
M3,19,Dec,14,OL,O5,T2,NA,22.85360135
M3,20,Dec,15,OL,O5,T2,NA,23.26145298
M3,21,Dec,16,OL,O5,T2,NA,23.56220259
M3,22,Dec,17,OL,O5,T2,NA,23.96923494
M3,23,Dec,18,OL,O5,T2,NA,23.93050542
M3,24,Dec,19,OL,O5,T2,NA,24.40851707
M3,25,Dec,20,OL,O5,T2,NA,24.76296665
M3,26,Dec,21,OL,O5,T2,NA,24.99013017
M3,27,Dec,22,OL,O5,T2,NA,25.16821148
M3,28,Dec,23,OL,O5,T2,NA,25.43149773
M3,1,Nov,26,OL,O6,T2,NA,24.33128147
M3,2,Nov,27,OL,O6,T2,0,24.36829795
M3,3,Nov,28,OL,O6,T2,1,24.59866411
M3,4,Nov,29,OL,O6,T2,7,24.68841232
M3,5,Nov,29,OL,O6,T2,NA,24.02606306
M3,6,Dec,1,OL,O6,T2,104,23.77774726
M3,7,Dec,2,OL,O6,T2,5,23.94391179
M3,8,Dec,3,OL,O6,T2,0,24.0063259
M3,9,Dec,4,OL,O6,T2,12,24.10799089
M3,10,Dec,5,OL,O6,T2,0,23.98465227
M3,11,Dec,6,OL,O6,T2,0,23.95396657
M3,12,Dec,7,OL,O6,T2,0,24.2572485
M3,13,Dec,8,OL,O6,T2,0,24.81286814
M3,14,Dec,9,OL,O6,T2,0,24.92190664
M3,15,Dec,10,OL,O6,T2,NA,25.094253
M3,16,Dec,11,OL,O6,T2,NA,24.50139343
M3,17,Dec,12,OL,O6,T2,NA,23.64010851
M3,18,Dec,13,OL,O6,T2,NA,22.91236594
M3,19,Dec,14,OL,O6,T2,NA,22.85360135
M3,20,Dec,15,OL,O6,T2,NA,23.26145298
M3,21,Dec,16,OL,O6,T2,NA,23.56220259
M3,22,Dec,17,OL,O6,T2,NA,23.96923494
M3,23,Dec,18,OL,O6,T2,NA,23.93050542
M3,24,Dec,19,OL,O6,T2,NA,24.40851707
M3,25,Dec,20,OL,O6,T2,NA,24.76296665
M3,26,Dec,21,OL,O6,T2,NA,24.99013017
M3,27,Dec,22,OL,O6,T2,NA,25.16821148
M3,28,Dec,23,OL,O6,T2,NA,25.43149773
M3,1,Nov,26,OL,O7,T3,NA,24.2764643
M3,2,Nov,27,OL,O7,T3,0,24.27854974
M3,3,Nov,28,OL,O7,T3,0,24.517779
M3,4,Nov,29,OL,O7,T3,0,24.54042087
M3,5,Nov,29,OL,O7,T3,NA,23.90838491
M3,6,Dec,1,OL,O7,T3,0,23.67906147
M3,7,Dec,2,OL,O7,T3,0,23.85490838
M3,8,Dec,3,OL,O7,T3,0,24.00021856
M3,9,Dec,4,OL,O7,T3,0,24.09138189
M3,10,Dec,5,OL,O7,T3,0,24.00610246
M3,11,Dec,6,OL,O7,T3,0,23.88388104
M3,12,Dec,7,OL,O7,T3,0,24.13368644
M3,13,Dec,8,OL,O7,T3,0,24.58570462
M3,14,Dec,9,OL,O7,T3,0,24.72997208
M3,15,Dec,10,OL,O7,T3,NA,24.91304354
M3,16,Dec,11,OL,O7,T3,NA,24.3437196
M3,17,Dec,12,OL,O7,T3,NA,23.59907011
M3,18,Dec,13,OL,O7,T3,NA,22.78597365
M3,19,Dec,14,OL,O7,T3,NA,22.79625186
M3,20,Dec,15,OL,O7,T3,NA,23.1157704
M3,21,Dec,16,OL,O7,T3,NA,23.46895382
M3,22,Dec,17,OL,O7,T3,NA,23.8910311
M3,23,Dec,18,OL,O7,T3,NA,23.82437164
M3,24,Dec,19,OL,O7,T3,NA,24.2956801
M3,25,Dec,20,OL,O7,T3,NA,24.5850343
M3,26,Dec,21,OL,O7,T3,NA,24.81420878
M3,27,Dec,22,OL,O7,T3,NA,24.98350147
M3,28,Dec,23,OL,O7,T3,NA,25.25870449
M3,1,Nov,26,OL,O8,T3,NA,24.2764643
M3,2,Nov,27,OL,O8,T3,0,24.27854974
M3,3,Nov,28,OL,O8,T3,0,24.517779
M3,4,Nov,29,OL,O8,T3,0,24.54042087
M3,5,Nov,29,OL,O8,T3,NA,23.90838491
M3,6,Dec,1,OL,O8,T3,1,23.67906147
M3,7,Dec,2,OL,O8,T3,0,23.85490838
M3,8,Dec,3,OL,O8,T3,0,24.00021856
M3,9,Dec,4,OL,O8,T3,0,24.09138189
M3,10,Dec,5,OL,O8,T3,0,24.00610246
M3,11,Dec,6,OL,O8,T3,0,23.88388104
M3,12,Dec,7,OL,O8,T3,0,24.13368644
M3,13,Dec,8,OL,O8,T3,0,24.58570462
M3,14,Dec,9,OL,O8,T3,0,24.72997208
M3,15,Dec,10,OL,O8,T3,NA,24.91304354
M3,16,Dec,11,OL,O8,T3,NA,24.3437196
M3,17,Dec,12,OL,O8,T3,NA,23.59907011
M3,18,Dec,13,OL,O8,T3,NA,22.78597365
M3,19,Dec,14,OL,O8,T3,NA,22.79625186
